"","ninter","nintra","nfdr21","nfdr27","nfdr31","nfdr34","nfdr37","nfdr41","nfdr47","nfdr51","nfdr57","nfdr61","nfdr67","nfdr71","nfdr77","nfdr81","nfdr87","nfdrothers","meancohfdr21","meancohfdr27","meancohfdr31","meancohfdr34","meancohfdr37","meancohfdr41","meancohfdr47","meancohfdr51","meancohfdr57","meancohfdr61","meancohfdr67","meancohfdr71","meancohfdr77","meancohfdr81","meancohfdr87","meancohfdrothers","ptintra","ptinter","pt21","pt27","pt31","pt34","pt37","pt41","pt47","pt51","pt57","pt61","pt67","pt71","pt77","pt81","pt87","meancohintra"
"45",3128,254,15,35,23,23,20,13,6,23,32,26,2,17,8,6,5,3128,0.6599309166,0.655108194342857,0.617742408130435,0.682680806304348,0.65549695505,0.667852299307692,0.6625875145,0.65405273573913,0.6633566411875,0.660022850076923,0.7019883385,0.665369784058824,0.617316811375,0.635395341333333,0.652014275,0.658312635588875,0.569379062990361,0.567616807845016,0.570776255707762,0.474190489093619,0.587334014300306,0.875190258751902,0.447928331466965,0.587969244685663,0.579710144927536,0.952380952380952,0.586080586080586,0.476190476190476,0.56980056980057,0.45442395081529,0.8859357696567,0.809716599190283,0.392156862745098,0.65672772476707
"46",3108,274,20,38,29,17,29,8,13,20,35,29,2,18,4,6,6,3108,0.65849235465,0.651563282736842,0.685261266689655,0.672361397411765,0.66303060237931,0.6953185065,0.634296546,0.6619286239,0.653834170114286,0.653723854275862,0.670260977,0.664159454777778,0.63312482075,0.567390056833333,0.729833127166667,0.657948571257079,0.614212060076216,0.563987544367746,0.76103500761035,0.514835388158786,0.740551583248212,0.646879756468798,0.6494960806271,0.361827227498869,1.256038647343,0.82815734989648,0.641025641025641,0.531135531135531,0.56980056980057,0.481154771451484,0.44296788482835,0.809716599190283,0.470588235294118,0.6596386027457
"47",3118,264,19,39,23,11,26,24,5,19,35,21,5,25,3,4,5,3118,0.671858488947368,0.648004990948718,0.625325464086957,0.644604568454546,0.6688440545,0.671018121083333,0.6283991682,0.652710279526316,0.652259273342857,0.63923712452381,0.6227883524,0.65485629772,0.677959771333333,0.68639061775,0.6937933044,0.658540438779025,0.591795561533288,0.565802176106381,0.722983257229832,0.528383687847175,0.587334014300306,0.418569254185693,0.582306830907055,1.08548168249661,0.483091787439614,0.786749482401656,0.641025641025641,0.384615384615385,1.42450142450142,0.668270515904838,0.332225913621262,0.539811066126856,0.392156862745098,0.655869991814482
"48",3113,269,15,31,27,21,25,14,6,23,29,35,5,21,5,5,7,3113,0.6508544176,0.665265540451613,0.654372258,0.661818857761905,0.64300470432,0.640237773714286,0.6261722635,0.650733913608696,0.652929520413793,0.6589493104,0.607165686,0.659300874142857,0.6645608486,0.6712635448,0.682855070285714,0.658468140672342,0.603003810804752,0.564894860237063,0.570776255707762,0.419997290340062,0.689479060265577,0.799086757990868,0.559910414333707,0.633197648123021,0.579710144927536,0.952380952380952,0.531135531135531,0.641025641025641,1.42450142450142,0.561347233360064,0.553709856035437,0.67476383265857,0.549019607843137,0.652632305573258
"49",3140,242,10,41,28,11,18,15,4,11,28,40,2,19,1,4,10,3140,0.6552792609,0.667005891487805,0.647592703892857,0.692719573909091,0.632651768055556,0.6540503142,0.71849930575,0.630307689818182,0.659019365392857,0.655552189575,0.70207999,0.666571049631579,0.753390194,0.62909100175,0.6470829298,0.658191648528344,0.542479264738848,0.569794365931378,0.380517503805175,0.555480287223953,0.715015321756895,0.418569254185693,0.403135498320269,0.67842605156038,0.386473429951691,0.455486542443064,0.512820512820513,0.732600732600733,0.56980056980057,0.507885592087677,0.110741971207087,0.539811066126856,0.784313725490196,0.667392881877528
"50",3123,259,16,49,25,14,27,12,8,8,32,29,1,20,6,7,5,3123,0.655766553625,0.641965617265306,0.65561922632,0.657526501285714,0.68054592662963,0.644210255166667,0.6141791815,0.6363900235,0.6795055954375,0.664080613034483,0.738277597,0.64739714795,0.678392523666667,0.618801907142857,0.6830973914,0.658246548769773,0.580587312261825,0.566709491975698,0.60882800608828,0.663866684731066,0.638406537282942,0.532724505327245,0.604703247480403,0.542740841248304,0.772946859903382,0.331262939958592,0.586080586080586,0.531135531135531,0.284900284900285,0.534616412723871,0.664451827242525,0.944669365721997,0.392156862745098,0.659717070728255
"51",3125,257,12,45,28,19,24,13,6,12,27,34,2,17,3,5,10,3125,0.677594350583333,0.658992868977778,0.664166214571429,0.693043636789474,0.636145267583333,0.647065155769231,0.662861888166667,0.663814269,0.664971135851852,0.653092700970588,0.7140724915,0.673593796058824,0.713684849333333,0.6609919352,0.6357715582,0.65787184028832,0.576104012553239,0.567072418323425,0.45662100456621,0.60967348597751,0.715015321756895,0.722983257229832,0.537513997760358,0.587969244685663,0.579710144927536,0.496894409937888,0.494505494505494,0.622710622710623,0.56980056980057,0.45442395081529,0.332225913621262,0.67476383265857,0.784313725490196,0.667990807903723
"52",3116,266,6,43,27,10,25,17,4,20,29,44,3,20,5,6,7,3116,0.601112392166667,0.646027193674419,0.676718257925926,0.6646495111,0.65523281396,0.626746710176471,0.69066148575,0.65921183855,0.666433331896552,0.664130150477273,0.691417158333333,0.6495553812,0.6858695216,0.652596181666667,0.669917710714286,0.658193287302952,0.596278861241874,0.565439249758654,0.228310502283105,0.582576886600732,0.689479060265577,0.380517503805175,0.559910414333707,0.768882858435097,0.386473429951691,0.82815734989648,0.531135531135531,0.805860805860806,0.854700854700855,0.534616412723871,0.553709856035437,0.809716599190283,0.549019607843137,0.660018642612773
"53",3123,259,16,60,17,13,29,10,7,13,27,26,0,28,7,2,4,3123,0.6623541726875,0.656322145116667,0.637348224176471,0.701086012461538,0.649123996551724,0.6367644356,0.665520764,0.685886916076923,0.689891759851852,0.6580843395,NA,0.639423954678571,0.668022684428571,0.604530564,0.67454981725,0.658003971798911,0.580587312261825,0.566709491975698,0.60882800608828,0.812897981303346,0.4341164453524,0.494672754946728,0.6494960806271,0.452284034373587,0.676328502415459,0.538302277432712,0.494505494505494,0.476190476190476,0,0.748462977813419,0.775193798449612,0.269905533063428,0.313725490196078,0.659207841884273
"54",3136,246,9,45,23,16,16,10,5,7,35,38,2,25,6,5,4,3136,0.640166446,0.646035526777778,0.658346772652174,0.6430943744375,0.644702760875,0.659482661,0.613642422,0.659768418571429,0.658592851,0.681187944342105,0.594219152,0.64781943932,0.673243094833333,0.6917799064,0.62101536725,0.658386777204719,0.551445864156019,0.569068513235924,0.342465753424658,0.60967348597751,0.587334014300306,0.60882800608828,0.358342665173572,0.452284034373587,0.483091787439614,0.289855072463768,0.641025641025641,0.695970695970696,0.56980056980057,0.668270515904838,0.664451827242525,0.67476383265857,0.313725490196078,0.648873142497288
"55",3136,246,9,46,23,12,17,11,6,13,39,26,4,19,4,5,12,3136,0.692982711222222,0.651130963108696,0.673581875391304,0.670114699583333,0.642834889705882,0.690299888454545,0.642089581333333,0.636721440153846,0.660612795,0.657725881115385,0.6632468125,0.661333786421053,0.691911626,0.6208458624,0.635916830416667,0.658132779948342,0.551445864156019,0.569068513235924,0.342465753424658,0.623221785665899,0.587334014300306,0.45662100456621,0.380739081746921,0.497512437810945,0.579710144927536,0.538302277432712,0.714285714285714,0.476190476190476,1.13960113960114,0.507885592087677,0.44296788482835,0.67476383265857,0.941176470588235,0.659423309520418
"56",3139,243,8,29,25,14,19,9,9,18,32,32,1,36,2,5,4,3139,0.641684324875,0.657213030103448,0.63822865136,0.642775086785714,0.668224845736842,0.625828792,0.589551924777778,0.627741230611111,0.67388357103125,0.63560480978125,0.53832175,0.660277085055556,0.6683105285,0.6122217774,0.58547791025,0.659073458401083,0.544720914593141,0.569612902757514,0.30441400304414,0.392900690963284,0.638406537282942,0.532724505327245,0.425531914893617,0.407055630936228,0.869565217391304,0.745341614906832,0.586080586080586,0.586080586080586,0.284900284900285,0.962309542902967,0.221483942414175,0.67476383265857,0.313725490196078,0.631023021217863
"57",3100,282,13,41,21,18,30,19,7,15,37,41,2,20,7,3,8,3100,0.600741888615385,0.655719616512195,0.641307678047619,0.637754655555556,0.643622320533333,0.685613865421053,0.652041358714286,0.626883793,0.672181183027027,0.662066621609756,0.635518031,0.668582595,0.725162905285714,0.595202439333333,0.602645976625,0.658573968104839,0.632145258910558,0.562535838976838,0.494672754946728,0.555480287223953,0.536261491317671,0.684931506849315,0.671892497200448,0.859339665309815,0.676328502415459,0.62111801242236,0.677655677655678,0.750915750915751,0.56980056980057,0.534616412723871,0.775193798449612,0.404858299595142,0.627450980392157,0.647002995218684
"58",3138,244,16,42,15,19,27,9,2,12,31,30,2,22,4,3,10,3138,0.6443103725,0.651022866071429,0.711840040533333,0.644342715473684,0.670031389925926,0.695343125222222,0.6301530875,0.6605558555,0.661189607580645,0.667071516566667,0.608180472,0.653756948636364,0.6391738985,0.724844034,0.6596051707,0.657846126820905,0.546962564447433,0.569431439583651,0.60882800608828,0.569028586912342,0.383043922369765,0.722983257229832,0.604703247480403,0.407055630936228,0.193236714975845,0.496894409937888,0.567765567765568,0.549450549450549,0.56980056980057,0.588078053996258,0.44296788482835,0.404858299595142,0.784313725490196,0.661428073380685
"59",3153,229,20,40,16,9,18,13,7,12,34,34,1,14,3,2,6,3153,0.6574955791,0.682461420875,0.6706132014375,0.632247307,0.642345861222222,0.633038442615385,0.676671152714286,0.671073815666667,0.659421358058824,0.647328997117647,0.598371051,0.637787066857143,0.68621589,0.6465118275,0.6292683895,0.658208219126229,0.513337816633042,0.572153387191603,0.76103500761035,0.541931987535564,0.408580183861083,0.342465753424658,0.403135498320269,0.587969244685663,0.676328502415459,0.496894409937888,0.622710622710623,0.622710622710623,0.284900284900285,0.374231488906709,0.332225913621262,0.269905533063428,0.470588235294118,0.651390090710978
"60",3121,261,12,43,20,17,23,13,5,9,30,37,3,22,9,4,14,3121,0.6411209025,0.64945115572093,0.6471481371,0.642845241941176,0.649986761695652,0.659737845076923,0.6542883304,0.663686705,0.677451622033333,0.688004593702703,0.646249365,0.658401479909091,0.653729506111111,0.5658048265,0.609555566071429,0.658352598268504,0.58507061197041,0.566346565627971,0.45662100456621,0.582576886600732,0.510725229826353,0.646879756468798,0.51511758118701,0.587969244685663,0.483091787439614,0.372670807453416,0.549450549450549,0.677655677655678,0.854700854700855,0.588078053996258,0.996677740863787,0.539811066126856,1.09803921568627,0.64716413591749
"61",3121,261,17,38,24,17,24,10,5,20,33,30,0,27,4,2,10,3121,0.613529995176471,0.631322999736842,0.665768254583333,0.653777672647059,0.676277269708333,0.6696667346,0.6517564514,0.6494803922,0.646125085272727,0.660324786266667,NA,0.681711464703704,0.6083613745,0.5844443905,0.6559520723,0.65859526524255,0.58507061197041,0.566346565627971,0.646879756468798,0.514835388158786,0.612870275791624,0.646879756468798,0.537513997760358,0.452284034373587,0.483091787439614,0.82815734989648,0.604395604395604,0.549450549450549,0,0.721732157177225,0.44296788482835,0.269905533063428,0.784313725490196,0.646321353113938
"62",3123,259,12,48,21,19,29,12,9,16,24,32,2,19,8,4,4,3123,0.641837126,0.660810274791667,0.644075780333333,0.648322237263158,0.650167762206897,0.652411749333333,0.599788359111111,0.6124254083125,0.657718952,0.64993747803125,0.6643056165,0.622070990315789,0.6625292605,0.61552668925,0.6217699505,0.659218193356068,0.580587312261825,0.566709491975698,0.45662100456621,0.650318385042677,0.536261491317671,0.722983257229832,0.6494960806271,0.542740841248304,0.869565217391304,0.662525879917184,0.43956043956044,0.586080586080586,0.56980056980057,0.507885592087677,0.8859357696567,0.539811066126856,0.313725490196078,0.640246508963269
"63",3132,250,19,37,26,10,20,11,9,14,40,26,0,24,1,3,10,3132,0.649403651368421,0.641793397783784,0.671092903192308,0.6198291606,0.67010213005,0.695088586545455,0.666950996333333,0.671688225785714,0.66463489805,0.676458504,NA,0.684985835208333,0.583009418,0.648024368333333,0.6522896593,0.657731645464559,0.56041246357319,0.56834266054047,0.722983257229832,0.501287088470397,0.663942798774259,0.380517503805175,0.447928331466965,0.497512437810945,0.869565217391304,0.579710144927536,0.732600732600733,0.476190476190476,0,0.641539695268645,0.110741971207087,0.404858299595142,0.784313725490196,0.656810838182192
"64",3135,247,19,46,19,14,28,8,6,19,27,28,0,24,2,1,6,3135,0.653221199473684,0.654636216630435,0.651976044947368,0.665662151571429,0.631340974428571,0.652373202875,0.668146117666667,0.677003116315789,0.683541992555556,0.652519672714286,NA,0.673663427416667,0.626475118,0.756187835,0.647790600166667,0.658078045303668,0.553687514010312,0.56888705006206,0.722983257229832,0.623221785665899,0.485188968335036,0.532724505327245,0.627099664053751,0.361827227498869,0.579710144927536,0.786749482401656,0.494505494505494,0.512820512820513,0,0.641539695268645,0.221483942414175,0.134952766531714,0.470588235294118,0.663895547840151
"65",3127,255,11,38,26,12,35,13,5,16,35,31,1,21,2,6,3,3127,0.676720776181818,0.646241544368421,0.637818758,0.616875217,0.674624648028571,0.666209221846154,0.654505674,0.66876513575,0.636281307828571,0.651587659548387,0.713060946,0.661014571714286,0.652403784,0.677198636833333,0.580780042,0.658605178386952,0.571620712844654,0.567435344671152,0.418569254185693,0.514835388158786,0.663942798774259,0.45662100456621,0.783874580067189,0.587969244685663,0.483091787439614,0.662525879917184,0.641025641025641,0.567765567765568,0.284900284900285,0.561347233360064,0.221483942414175,0.809716599190283,0.235294117647059,0.654272528206636
"66",3143,239,14,46,16,13,18,13,4,16,26,33,2,23,4,4,7,3143,0.6389305315,0.65990253373913,0.677477870875,0.647255673153846,0.644589433722222,0.615133806846154,0.6872763705,0.6729046655,0.661437674615385,0.657198699666667,0.55547843,0.62302467526087,0.64109205675,0.706298757,0.641099567428571,0.658603960800191,0.535754315175969,0.570338755452968,0.532724505327245,0.623221785665899,0.408580183861083,0.494672754946728,0.403135498320269,0.587969244685663,0.386473429951691,0.662525879917184,0.476190476190476,0.604395604395604,0.56980056980057,0.614808874632451,0.44296788482835,0.539811066126856,0.549019607843137,0.64860671643719
"67",3149,233,7,34,21,11,20,12,4,16,35,37,1,24,1,4,6,3149,0.668408695571429,0.632400097617647,0.666022398095238,0.666428626090909,0.63216018885,0.705680758083333,0.6091932355,0.640995623875,0.655837322714286,0.661924711054054,0.55097175,0.646232395458333,0.697317688,0.6854206035,0.6769380475,0.65848078427469,0.522304416050213,0.571427534496149,0.266362252663623,0.46064218940523,0.536261491317671,0.418569254185693,0.447928331466965,0.542740841248304,0.386473429951691,0.662525879917184,0.641025641025641,0.677655677655678,0.284900284900285,0.641539695268645,0.110741971207087,0.539811066126856,0.470588235294118,0.653062142794015
"68",3105,277,18,53,26,12,24,7,5,14,33,36,0,27,5,4,13,3105,0.646032465444444,0.644667108603774,0.650848801153846,0.653958429083333,0.650309440416667,0.714805910857143,0.6903842968,0.675060270428571,0.631933161515152,0.655719404388889,NA,0.654429315296296,0.6999659544,0.659290934,0.659353315,0.658598131340741,0.620937009639094,0.563443154846155,0.684931506849315,0.718059883484623,0.663942798774259,0.45662100456621,0.537513997760358,0.316598824061511,0.483091787439614,0.579710144927536,0.604395604395604,0.659340659340659,0,0.721732157177225,0.553709856035437,0.539811066126856,1.01960784313726,0.663339914813437
"69",3128,254,13,37,22,14,34,13,6,18,37,31,3,9,5,2,10,3128,0.634085281230769,0.670302489567568,0.67354046,0.648217886785714,0.626150155058824,0.667103996538462,0.675447242333333,0.630524660388889,0.650336214702703,0.657438840548387,0.709922450666667,0.649700300333333,0.6873622092,0.657568471,0.7042822752,0.658359559615409,0.569379062990361,0.567616807845016,0.494672754946728,0.501287088470397,0.561797752808989,0.532724505327245,0.761478163493841,0.587969244685663,0.579710144927536,0.745341614906832,0.677655677655678,0.567765567765568,0.854700854700855,0.240577385725742,0.553709856035437,0.269905533063428,0.784313725490196,0.662798862236977
"70",3129,253,5,55,14,14,21,16,9,19,29,28,1,21,4,6,11,3129,0.6398876392,0.668074448181818,0.692855059785714,0.649070753857143,0.674845110190476,0.6435892245,0.671880281555556,0.650367938368421,0.648815396241379,0.657364717142857,0.58237966,0.666607526809524,0.632737985,0.677024082166667,0.687728311909091,0.657813910668584,0.567137413136068,0.567798271018879,0.190258751902588,0.745156482861401,0.357507660878447,0.532724505327245,0.470324748040314,0.723654454997739,0.869565217391304,0.786749482401656,0.531135531135531,0.512820512820513,0.284900284900285,0.561347233360064,0.44296788482835,0.809716599190283,0.862745098039216,0.65621520899391
"71",3136,246,18,35,23,16,30,12,4,12,24,36,2,21,4,4,5,3136,0.6759208,0.666193227142857,0.648954040869565,0.6314754695625,0.6817893012,0.654202920083333,0.710108717,0.640045396916667,0.643385490916667,0.680055152361111,0.563159997,0.652679367904762,0.61354584825,0.6365138125,0.6615563724,0.657991896410395,0.551445864156019,0.569068513235924,0.684931506849315,0.474190489093619,0.587334014300306,0.60882800608828,0.671892497200448,0.542740841248304,0.386473429951691,0.496894409937888,0.43956043956044,0.659340659340659,0.56980056980057,0.561347233360064,0.44296788482835,0.539811066126856,0.392156862745098,0.650639060940498
